Date,Team,Opponent,Result,Score,Opponent Score,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate
2023-10-28,148,133,W,38,6,1,0,37.375,6,2,0.8,0.6666666666666666
2023-10-28,136,172,W,31,14,1,0,20.25,5,3,0.8,0.3333333333333333
2023-10-28,172,136,L,14,31,0,1,21.875,2,6,0.2,0.3333333333333333
2023-10-28,137,139,W,34,24,1,0,18.0,2,6,0.25,0.25
2023-10-28,139,137,L,24,34,0,0,29.125,3,5,0.5,0.25
2023-10-28,138,173,L,28,34,0,0,38.0,4,4,0.6666666666666666,0.4
2023-10-28,173,138,W,34,28,1,0,28.55555555555556,5,4,0.75,0.4
2023-10-28,141,193,L,31,35,1,0,20.5,4,4,0.5,0.5
2023-10-28,193,141,W,35,31,0,0,29.875,4,4,0.6666666666666666,0.4
2023-10-28,150,226,W,38,21,1,1,25.625,3,5,0.5,0.25
2023-10-28,226,150,L,21,38,0,1,24.25,4,4,0.3333333333333333,0.6
2023-10-28,156,167,W,58,7,1,1,38.333333333333336,7,2,0.8,0.75
2023-10-28,167,156,L,7,58,0,0,22.375,2,6,0.5,0.0
2023-10-28,158,256,W,24,10,0,0,32.5,8,0,1.0,1.0
2023-10-28,256,158,L,10,24,1,0,24.75,5,3,0.6,0.6666666666666666
2023-10-28,162,241,W,33,7,1,0,38.875,7,1,1.0,0.6666666666666666
2023-10-28,241,162,L,7,33,0,1,25.444444444444443,2,7,0.4,0.0
2023-10-28,163,238,W,35,6,0,0,45.5,7,1,1.0,0.75
2023-10-28,238,163,L,6,35,1,0,21.25,6,2,0.8,0.6666666666666666
2023-10-28,174,222,L,28,30,1,0,33.25,4,4,0.6,0.3333333333333333
2023-10-28,222,174,W,30,28,0,0,30.625,7,1,0.8,1.0
2023-10-28,176,210,L,13,38,1,1,21.875,2,6,0.5,0.0
2023-10-28,210,176,W,38,13,0,0,14.125,3,5,0.3333333333333333,0.4
2023-10-28,179,223,W,69,10,1,0,40.5,6,2,1.0,0.5
2023-10-28,223,179,L,10,69,0,0,22.0,3,5,0.5,0.25
2023-10-28,183,218,W,37,7,1,0,30.11111111111111,5,4,0.6,0.5
2023-10-28,218,183,L,7,37,0,1,8.5,0,8,0.0,0.0
2023-10-28,188,212,L,17,30,0,0,25.375,2,6,0.6666666666666666,0.0
2023-10-28,212,188,W,30,17,1,1,32.0,5,3,0.8,0.3333333333333333
2023-10-28,190,191,L,3,37,1,0,23.125,6,2,0.8,0.6666666666666666
2023-10-28,191,190,W,37,3,0,0,39.0,8,0,1.0,1.0
2023-10-28,194,252,W,63,0,0,0,28.125,6,2,0.6666666666666666,0.8
2023-10-28,252,194,L,0,63,1,0,15.0,0,8,0.0,0.0
2023-10-28,195,215,W,23,17,1,0,23.25,5,3,0.6,0.6666666666666666
2023-10-28,215,195,L,17,23,0,0,23.875,2,6,0.3333333333333333,0.2
2023-10-28,200,247,L,33,42,1,0,22.75,2,6,0.0,0.6666666666666666
2023-10-28,247,200,W,42,33,0,0,40.375,8,0,1.0,1.0
2023-10-28,203,245,L,17,28,0,0,19.5,3,5,0.3333333333333333,0.4
2023-10-28,245,203,W,28,17,1,0,13.0,3,5,0.6666666666666666,0.2
2023-10-28,204,242,L,13,48,0,0,14.375,0,8,0.0,0.0
2023-10-28,242,204,W,48,13,1,1,30.625,6,2,1.0,0.5
2023-10-28,216,221,L,13,31,1,1,35.125,5,3,0.75,0.5
2023-10-28,221,216,W,31,13,0,1,27.125,6,2,0.75,0.75
2023-10-28,227,250,L,28,41,1,0,33.375,3,5,0.5,0.25
2023-10-28,250,227,W,41,28,0,0,30.75,5,3,0.75,0.5
2023-10-31,26,219,L,13,31,0,1,24.444444444444443,3,6,0.25,0.4
2023-10-31,219,26,W,31,13,1,1,34.44444444444444,8,1,1.0,0.75
2023-10-31,33,152,W,37,31,1,1,23.666666666666668,5,4,1.0,0.2
2023-10-31,152,33,L,31,37,0,1,25.0,4,5,0.5,0.4
2023-11-01,3,97,W,31,27,1,1,17.11111111111111,2,7,0.5,0.0
2023-11-01,97,3,L,27,31,0,1,14.11111111111111,1,8,0.3333333333333333,0.0
2023-11-01,17,22,L,21,24,0,1,16.666666666666668,2,7,0.5,0.0
2023-11-01,22,17,W,24,21,1,1,22.444444444444443,5,4,0.75,0.4
2023-11-02,19,125,W,20,7,1,0,18.33333333333333,2,7,0.6666666666666666,0.0
2023-11-02,125,19,L,7,20,0,0,12.0,1,8,0.3333333333333333,0.0
2023-11-02,51,246,W,24,21,1,0,25.666666666666668,6,3,0.8333333333333334,0.3333333333333333
2023-11-02,246,51,L,21,24,0,0,22.11111111111111,4,5,0.6,0.25
2023-11-02,187,221,L,10,28,0,0,30.88888888888889,4,5,0.5,0.4
2023-11-02,221,187,W,28,10,1,0,27.22222222222222,7,2,0.8,0.75
2023-11-02,206,217,L,28,35,0,1,29.22222222222222,4,5,0.6,0.25
2023-11-02,217,206,W,35,28,1,1,30.55555555555556,4,5,0.6,0.25
2023-11-03,21,205,W,17,10,0,0,26.88888888888889,6,3,0.6,0.75
2023-11-03,205,21,L,10,17,1,0,24.55555555555556,4,5,0.6,0.25
2023-11-03,42,258,L,15,24,0,0,26.33333333333333,3,6,0.5,0.2
2023-11-03,258,42,W,24,15,1,0,23.88888888888889,6,3,1.0,0.0
2023-11-03,45,171,W,23,21,1,0,20.5,4,4,0.75,0.25
2023-11-03,171,45,L,21,23,0,0,17.25,4,4,0.5,0.5
2023-11-04,1,237,W,24,7,1,0,27.33333333333333,5,4,0.75,0.4
2023-11-04,237,1,L,7,24,0,0,24.55555555555556,2,7,0.3333333333333333,0.1666666666666666
2023-11-04,4,60,L,28,42,1,0,31.33333333333333,4,5,0.75,0.2
2023-11-04,60,4,W,42,28,0,0,31.22222222222222,8,1,1.0,0.8333333333333334
2023-11-04,5,99,W,42,28,1,1,31.88888888888889,8,1,0.8333333333333334,1.0
2023-11-04,99,5,L,28,42,0,1,45.22222222222222,6,3,1.0,0.4
2023-11-04,6,74,W,17,6,0,0,19.0,5,3,0.5,0.75
2023-11-04,74,6,L,6,17,0,0,27.88888888888889,4,5,0.75,0.2
2023-11-04,7,195,W,44,21,1,0,23.11111111111111,6,3,0.8,0.5
2023-11-04,195,7,L,21,44,0,0,23.0,5,4,0.6,0.5
2023-11-04,8,111,W,31,9,1,0,34.0,5,4,0.8,0.25
2023-11-04,111,8,L,9,31,0,0,22.88888888888889,4,5,0.75,0.2
2023-11-04,9,238,L,3,55,0,0,17.77777777777778,2,7,0.3333333333333333,0.0
2023-11-04,238,9,W,55,3,1,0,25.0,7,2,0.8333333333333334,0.6666666666666666
2023-11-04,10,228,W,27,10,1,0,30.77777777777778,6,3,0.8,0.5
2023-11-04,228,10,L,10,27,0,0,28.55555555555556,6,3,1.0,0.4
2023-11-04,11,62,W,39,36,0,1,27.88888888888889,3,6,0.5,0.2
2023-11-04,62,11,L,36,39,1,0,28.88888888888889,5,4,0.8,0.25
2023-11-04,12,106,W,37,17,1,0,24.55555555555556,5,4,0.6,0.5
2023-11-04,106,12,L,17,37,0,0,31.11111111111111,5,4,0.75,0.4
2023-11-04,13,169,L,14,38,0,0,13.11111111111111,1,8,0.25,0.0
2023-11-04,169,13,W,38,14,1,0,19.11111111111111,4,5,0.6666666666666666,0.3333333333333333
2023-11-04,14,241,W,31,15,0,0,27.22222222222222,5,4,0.6,0.5
2023-11-04,241,14,L,15,31,1,0,24.4,2,8,0.3333333333333333,0.0
2023-11-04,15,56,W,33,30,0,0,38.22222222222222,7,2,1.0,0.6666666666666666
2023-11-04,56,15,L,30,33,1,0,29.33333333333333,4,5,0.5,0.4
2023-11-04,16,250,L,7,37,0,0,22.88888888888889,5,4,1.0,0.2
2023-11-04,250,16,W,37,7,1,0,31.444444444444443,6,3,0.8,0.5
2023-11-04,18,80,L,24,25,1,0,22.666666666666668,3,6,0.1428571428571428,1.0
2023-11-04,80,18,W,25,24,0,0,25.22222222222222,4,5,0.6,0.25
2023-11-04,20,66,L,30,37,0,0,30.0,4,5,0.75,0.2
2023-11-04,66,20,W,37,30,1,0,34.0,8,1,1.0,0.75
2023-11-04,23,259,L,17,36,1,0,27.625,4,4,0.5,0.5
2023-11-04,259,23,W,36,17,0,0,30.0,5,3,0.5,1.0
2023-11-04,24,68,L,44,45,1,0,28.88888888888889,4,5,0.5,0.4
2023-11-04,68,24,W,45,44,0,0,27.33333333333333,5,4,1.0,0.2
2023-11-04,25,65,L,21,27,0,0,22.55555555555556,3,6,0.25,0.4
2023-11-04,65,25,W,27,21,1,0,33.888888888888886,6,3,0.8,0.5
2023-11-04,27,131,W,49,7,0,0,30.9,7,3,0.8,0.6
2023-11-04,131,27,L,7,49,1,0,18.77777777777778,3,6,0.5,0.2
2023-11-04,28,58,L,13,48,0,1,19.444444444444443,3,6,0.6,0.0
2023-11-04,58,28,W,48,13,1,0,33.22222222222222,4,5,0.75,0.2
2023-11-04,29,163,L,19,63,0,0,30.77777777777778,3,6,0.4,0.25
2023-11-04,163,29,W,63,19,1,0,47.44444444444444,8,1,1.0,0.75
2023-11-04,30,146,L,7,59,0,0,31.22222222222222,4,5,0.3333333333333333,0.5
2023-11-04,146,30,W,59,7,1,0,39.11111111111112,7,2,0.8333333333333334,0.6666666666666666
2023-11-04,31,143,W,27,14,0,0,34.111111111111114,6,3,0.8,0.5
2023-11-04,143,31,L,14,27,1,0,23.9,3,7,0.4,0.2
2023-11-04,32,181,L,24,31,0,0,26.55555555555556,3,6,0.5,0.2
2023-11-04,181,32,W,31,24,1,0,14.4,2,8,0.2,0.2
2023-11-04,34,209,W,35,21,1,0,17.11111111111111,4,5,0.6666666666666666,0.0
2023-11-04,209,34,L,21,35,0,0,25.88888888888889,6,3,1.0,0.4
2023-11-04,35,223,W,33,26,0,0,16.77777777777778,3,6,0.25,0.4
2023-11-04,223,35,L,26,33,1,0,22.444444444444443,3,6,0.4,0.25
2023-11-04,36,67,L,14,17,1,0,31.6,7,3,0.6,0.8
2023-11-04,67,36,W,17,14,0,0,28.0,8,1,1.0,0.8
2023-11-04,37,227,L,26,28,1,0,25.33333333333333,2,7,0.1666666666666666,0.3333333333333333
2023-11-04,227,37,W,28,26,0,0,32.77777777777778,4,5,0.5,0.4
2023-11-04,38,156,W,31,23,1,0,29.0,5,4,0.8,0.25
2023-11-04,156,38,L,23,31,0,0,36.8,7,3,0.8,0.6
2023-11-04,39,161,W,28,24,0,0,30.0,6,3,0.75,0.6
2023-11-04,161,39,L,24,28,1,0,24.444444444444443,4,5,0.6,0.25
2023-11-04,40,100,W,37,34,0,0,21.444444444444443,4,5,0.3333333333333333,0.5
2023-11-04,100,40,L,34,37,1,0,28.11111111111111,7,2,0.75,0.8
2023-11-04,41,164,L,19,26,1,0,30.666666666666668,4,5,0.4,0.5
2023-11-04,164,41,W,26,19,0,0,35.22222222222222,7,2,1.0,0.6
2023-11-04,43,76,L,24,38,1,0,14.125,2,6,0.5,0.0
2023-11-04,76,43,W,38,24,0,0,34.375,7,1,1.0,0.6666666666666666
2023-11-04,44,166,L,8,23,0,0,19.25,3,5,0.25,0.5
2023-11-04,166,44,W,23,8,1,0,26.875,6,2,0.5,1.0
2023-11-04,46,202,W,61,41,0,0,45.44444444444444,7,2,0.8,0.75
2023-11-04,202,46,L,41,61,1,0,24.0,3,6,0.4,0.25
2023-11-04,47,240,L,7,21,0,1,21.55555555555556,2,7,0.4,0.0
2023-11-04,240,47,W,21,7,1,0,18.0,2,7,0.5,0.0
2023-11-04,48,59,L,27,33,1,0,33.77777777777778,7,2,0.8,0.75
2023-11-04,59,48,W,33,27,0,1,21.88888888888889,5,4,0.75,0.4
2023-11-04,49,132,L,17,24,0,0,18.11111111111111,1,8,0.25,0.0
2023-11-04,132,49,W,24,17,1,0,16.75,3,5,0.25,0.5
2023-11-04,50,110,W,10,3,0,0,21.55555555555556,6,3,0.75,0.6
2023-11-04,110,50,L,3,10,1,0,18.22222222222222,4,5,0.5,0.4
2023-11-04,52,245,W,34,26,0,0,29.33333333333333,6,3,1.0,0.5
2023-11-04,245,52,L,26,34,1,0,14.444444444444445,3,6,0.5,0.2
2023-11-04,53,222,L,10,13,1,0,17.666666666666668,1,8,0.2,0.0
2023-11-04,222,53,W,13,10,0,0,28.666666666666668,8,1,0.8,1.0
2023-11-04,54,239,L,24,31,1,0,17.555555555555557,2,7,0.5,0.0
2023-11-04,239,54,W,31,24,0,0,15.22222222222222,4,5,0.5,0.4
2023-11-04,55,104,W,16,10,0,1,22.444444444444443,6,3,0.75,0.6
2023-11-04,104,55,L,10,16,1,0,24.11111111111111,3,6,0.5,0.2
2023-11-04,61,224,L,42,45,0,0,27.666666666666668,4,5,0.5,0.4
2023-11-04,224,61,W,45,42,1,1,30.77777777777778,3,6,0.6,0.0
2023-11-04,64,167,W,24,7,0,0,39.55555555555556,9,0,1.0,1.0
2023-11-04,167,64,L,7,24,1,0,20.666666666666668,2,7,0.4,0.0
2023-11-04,70,127,W,30,21,1,0,39.333333333333336,9,0,1.0,1.0
2023-11-04,127,70,L,21,30,0,1,32.44444444444444,7,2,0.8,0.75
2023-11-04,71,216,L,24,45,0,0,32.666666666666664,6,3,1.0,0.25
2023-11-04,216,71,W,45,24,1,0,36.22222222222222,6,3,0.8,0.5
2023-11-04,72,93,L,14,42,1,0,28.55555555555556,6,3,0.6,0.75
2023-11-04,93,72,W,42,14,0,0,33.22222222222222,9,0,1.0,1.0
2023-11-04,73,243,W,45,17,0,0,33.22222222222222,5,4,0.5,0.6
2023-11-04,243,73,L,17,45,1,0,23.11111111111111,2,7,0.25,0.2
2023-11-04,75,109,W,42,35,0,0,25.77777777777778,5,4,0.25,0.8
2023-11-04,109,75,L,35,42,1,0,23.4,2,8,0.4,0.0
2023-11-04,77,137,W,27,14,0,0,21.5,3,7,0.4,0.2
2023-11-04,137,77,L,14,27,1,0,17.555555555555557,2,7,0.2,0.25
2023-11-04,78,102,W,28,24,0,0,40.11111111111112,6,3,0.6666666666666666,0.6666666666666666
2023-11-04,102,78,L,24,28,1,1,17.88888888888889,2,7,0.0,0.4
2023-11-04,79,154,W,0,0,0,0,22.444444444444443,5,4,0.75,0.4
2023-11-04,154,79,L,0,0,1,0,9.333333333333334,0,9,0.0,0.0
2023-11-04,81,189,L,24,27,0,0,28.0,4,5,1.0,0.2857142857142857
2023-11-04,189,81,W,27,24,1,0,23.0,4,5,0.75,0.2
2023-11-04,82,249,L,21,33,1,0,27.22222222222222,3,6,0.5,0.2
2023-11-04,249,82,W,33,21,0,1,20.666666666666668,4,5,0.25,0.6
2023-11-04,83,151,W,27,13,0,0,31.77777777777778,7,2,0.6666666666666666,0.8333333333333334
2023-11-04,151,83,L,13,27,1,0,13.77777777777778,0,9,0.0,0.0
2023-11-04,84,123,W,27,26,0,1,21.11111111111111,4,5,0.4,0.5
2023-11-04,123,84,L,26,27,1,0,21.666666666666668,5,4,0.6666666666666666,0.3333333333333333
2023-11-04,85,126,W,36,35,0,0,32.888888888888886,5,4,0.6,0.5
2023-11-04,126,85,L,35,36,1,0,30.666666666666668,3,6,0.5,0.2
2023-11-04,86,141,L,32,45,1,0,32.333333333333336,7,2,0.75,0.8
2023-11-04,141,86,W,45,32,0,0,23.22222222222222,5,4,0.5,0.6
2023-11-04,87,256,W,20,14,1,0,18.77777777777778,3,6,0.6,0.0
2023-11-04,256,87,L,14,20,0,0,23.55555555555556,5,4,0.6,0.5
2023-11-04,88,260,L,7,19,1,0,12.444444444444445,0,9,0.0,0.0
2023-11-04,260,88,W,19,7,0,0,34.888888888888886,6,3,1.0,0.25
2023-11-04,89,155,W,10,7,0,1,18.444444444444443,7,2,0.8,0.75
2023-11-04,155,89,L,7,10,0,0,20.11111111111111,4,5,0.8,0.0
2023-11-04,90,94,L,21,28,1,0,23.55555555555556,5,4,0.6,0.5
2023-11-04,94,90,W,28,21,0,0,34.888888888888886,7,2,1.0,0.5
2023-11-04,91,215,W,21,19,1,0,27.6,7,3,0.6666666666666666,0.7142857142857143
2023-11-04,215,91,L,19,21,0,0,23.33333333333333,2,7,0.3333333333333333,0.1666666666666666
2023-11-04,92,188,L,28,38,0,0,28.5,7,3,0.8,0.6
2023-11-04,188,92,W,38,28,1,0,26.77777777777778,3,6,0.75,0.0
2023-11-04,95,214,L,30,33,0,0,36.55555555555556,6,3,1.0,0.25
2023-11-04,214,95,W,33,30,1,0,34.333333333333336,8,1,1.0,0.75
2023-11-04,96,182,L,21,24,0,0,21.5,2,6,0.5,0.0
2023-11-04,182,96,W,24,21,1,0,16.88888888888889,1,8,0.25,0.0
2023-11-04,98,124,W,24,3,0,0,30.0,6,3,0.6666666666666666,0.6666666666666666
2023-11-04,124,98,L,3,24,1,0,22.666666666666668,4,5,0.5,0.3333333333333333
2023-11-04,101,213,W,41,21,1,0,22.33333333333333,5,4,0.6,0.5
2023-11-04,213,101,L,21,41,0,0,16.11111111111111,1,8,0.3333333333333333,0.0
2023-11-04,103,107,W,56,30,1,0,39.11111111111112,9,0,1.0,1.0
2023-11-04,107,103,L,30,56,0,0,26.7,3,7,0.4,0.2
2023-11-04,105,198,W,29,28,0,0,16.0,3,6,0.3333333333333333,0.3333333333333333
2023-11-04,198,105,L,28,29,1,0,24.77777777777778,3,6,0.5,0.2
2023-11-04,108,244,W,34,3,1,0,32.888888888888886,8,1,1.0,0.75
2023-11-04,244,108,L,3,34,0,0,23.55555555555556,4,5,0.8,0.0
2023-11-04,112,165,L,15,51,1,0,30.666666666666668,5,4,0.6666666666666666,0.3333333333333333
2023-11-04,165,112,W,51,15,0,0,40.22222222222222,8,1,1.0,0.75
2023-11-04,113,117,W,31,21,1,0,23.5,3,7,0.2,0.4
2023-11-04,117,113,L,21,31,0,0,27.33333333333333,4,5,1.0,0.2857142857142857
2023-11-04,114,178,L,24,38,0,0,15.555555555555555,1,8,0.25,0.0
2023-11-04,178,114,W,38,24,1,1,23.33333333333333,2,7,0.25,0.2
2023-11-04,115,192,W,59,50,1,0,39.22222222222222,7,2,0.8,0.75
2023-11-04,192,115,L,50,59,0,1,30.444444444444443,4,5,0.5,0.4
2023-11-04,116,218,W,38,16,0,0,27.2,7,3,0.75,0.6666666666666666
2023-11-04,218,116,L,16,38,1,0,9.333333333333334,0,9,0.0,0.0
2023-11-04,119,134,L,6,20,0,0,32.111111111111114,6,3,0.8333333333333334,0.3333333333333333
2023-11-04,134,119,W,20,6,1,0,24.666666666666668,6,3,0.6666666666666666,0.6666666666666666
2023-11-04,120,136,W,20,17,1,0,18.22222222222222,3,6,0.5,0.0
2023-11-04,136,120,L,17,20,0,0,19.88888888888889,5,4,0.8,0.25
2023-11-04,121,172,W,41,13,1,1,40.66666666666666,9,0,1.0,1.0
2023-11-04,172,121,L,13,41,0,0,20.88888888888889,2,7,0.2,0.25
2023-11-04,122,140,L,7,13,0,1,21.88888888888889,2,7,0.5,0.0
2023-11-04,140,122,W,13,7,1,0,27.8,7,3,0.8,0.6
2023-11-04,128,204,W,56,17,1,0,37.0,4,5,0.75,0.2
2023-11-04,204,128,L,17,56,0,0,14.666666666666666,0,9,0.0,0.0
2023-11-04,129,180,W,34,7,1,0,29.444444444444443,8,1,1.0,0.75
2023-11-04,180,129,L,7,34,0,0,29.88888888888889,6,3,0.75,0.6
2023-11-04,130,150,W,45,21,1,0,42.333333333333336,7,2,1.0,0.5
2023-11-04,150,130,L,21,45,0,0,25.11111111111111,3,6,0.5,0.2
2023-11-04,133,147,L,31,45,1,0,17.666666666666668,2,7,0.5,0.0
2023-11-04,147,133,W,45,31,0,0,34.44444444444444,6,3,1.0,0.25
2023-11-04,135,208,L,18,32,0,1,18.25,3,5,0.5,0.25
2023-11-04,208,135,W,32,18,1,1,20.55555555555556,3,6,0.5,0.0
2023-11-04,138,242,L,33,45,1,0,37.44444444444444,4,5,0.5,0.4
2023-11-04,242,138,W,45,33,0,0,32.22222222222222,7,2,1.0,0.6
2023-11-04,139,231,L,14,56,1,0,27.444444444444443,3,6,0.4,0.25
2023-11-04,231,139,W,56,14,0,0,36.66666666666666,7,2,1.0,0.6
2023-11-04,142,145,L,24,38,0,0,22.55555555555556,2,7,0.0,0.3333333333333333
2023-11-04,145,142,W,38,24,1,0,36.44444444444444,8,1,1.0,0.8
2023-11-04,144,220,L,32,42,1,0,15.444444444444445,1,8,0.0,0.2
2023-11-04,220,144,W,42,32,0,0,24.77777777777778,4,5,0.0,0.8
2023-11-04,148,191,L,16,33,0,0,35.0,6,3,0.8,0.5
2023-11-04,191,148,W,33,16,1,0,38.333333333333336,9,0,1.0,1.0
2023-11-04,149,235,L,29,37,1,0,34.77777777777778,3,6,0.4,0.25
2023-11-04,235,149,W,37,29,0,0,31.22222222222222,6,3,0.75,0.6
2023-11-04,153,252,W,50,6,1,0,27.22222222222222,6,3,0.75,0.6
2023-11-04,252,153,L,6,50,0,0,14.0,0,9,0.0,0.0
2023-11-04,158,177,W,35,16,0,0,32.77777777777778,9,0,1.0,1.0
2023-11-04,177,158,L,16,35,1,1,26.77777777777778,6,3,0.8333333333333334,0.3333333333333333
2023-11-04,159,160,L,24,27,0,0,39.888888888888886,7,2,1.0,0.6
2023-11-04,160,159,W,27,24,1,0,30.666666666666668,7,2,0.8333333333333334,0.6666666666666666
2023-11-04,162,212,W,38,35,1,0,38.77777777777778,8,1,1.0,0.6666666666666666
2023-11-04,212,162,L,35,38,0,0,32.333333333333336,5,4,0.8,0.25
2023-11-04,168,226,L,23,37,0,0,37.22222222222222,4,5,0.75,0.2
2023-11-04,226,168,W,37,23,1,0,25.666666666666668,5,4,0.5,0.6
2023-11-04,170,185,L,13,23,1,0,21.444444444444443,3,6,0.25,0.4
2023-11-04,185,170,W,23,13,0,0,21.33333333333333,3,6,0.4,0.25
2023-11-04,174,179,L,31,36,1,0,33.0,4,5,0.5,0.3333333333333333
2023-11-04,179,174,W,36,31,0,0,40.0,7,2,1.0,0.6
2023-11-04,176,193,W,21,20,0,0,21.77777777777778,3,6,0.5,0.2
2023-11-04,193,176,L,20,21,1,0,28.77777777777778,4,5,0.5,0.4
2023-11-04,184,236,L,24,32,1,1,20.11111111111111,3,6,0.3333333333333333,0.3333333333333333
2023-11-04,236,184,W,32,24,0,1,34.888888888888886,4,5,0.5,0.4
2023-11-04,190,194,W,14,7,0,0,22.11111111111111,7,2,0.8,0.75
2023-11-04,194,190,L,7,14,1,0,25.77777777777778,6,3,0.5,0.8
2023-11-04,196,230,W,24,7,1,0,23.0,2,7,0.4,0.0
2023-11-04,230,196,L,7,24,0,0,18.88888888888889,2,7,0.4,0.0
2023-11-04,200,248,W,10,7,0,0,21.33333333333333,3,6,0.0,0.75
2023-11-04,248,200,L,7,10,1,0,29.33333333333333,4,5,0.6,0.25
2023-11-04,201,207,L,17,59,0,1,31.22222222222222,3,6,0.5,0.2
2023-11-04,207,201,W,59,17,1,0,33.5,7,3,0.8,0.6
2023-11-04,210,233,L,41,44,1,0,17.11111111111111,3,6,0.25,0.4
2023-11-04,233,210,W,44,41,0,0,32.333333333333336,7,2,1.0,0.6
2023-11-04,211,229,W,59,3,1,0,34.77777777777778,7,2,1.0,0.5
2023-11-04,229,211,L,3,59,0,0,17.88888888888889,1,8,0.0,0.25
2023-11-04,225,255,W,24,8,1,0,27.6,7,3,1.0,0.5
2023-11-04,255,225,L,8,24,0,0,20.22222222222222,5,4,0.75,0.4
2023-11-04,232,247,L,42,52,1,0,45.5,7,3,0.6666666666666666,0.75
2023-11-04,247,232,W,52,42,0,0,41.66666666666666,9,0,1.0,1.0
2023-11-04,234,253,L,13,21,1,0,18.1,3,7,0.2,0.4
2023-11-04,253,234,W,21,13,0,0,28.88888888888889,5,4,0.75,0.4
2023-11-04,251,257,W,28,25,0,0,36.77777777777778,6,3,0.5,0.8
2023-11-04,257,251,L,25,28,1,1,13.555555555555555,0,9,0.0,0.0
2023-11-07,17,152,W,20,17,0,0,17.0,3,7,0.5,0.1666666666666666
2023-11-07,152,17,L,17,20,1,0,24.2,4,6,0.4,0.4
2023-11-07,26,157,L,10,20,1,0,23.0,3,7,0.2,0.4
2023-11-07,157,26,W,20,10,0,1,21.6,7,3,0.8,0.6
2023-11-07,33,254,L,28,38,0,0,24.1,5,5,1.0,0.1666666666666666
2023-11-07,254,33,W,38,28,1,1,27.4,4,6,0.75,0.1666666666666666
2023-11-08,3,118,L,0,19,0,0,15.4,2,8,0.5,0.0
2023-11-08,118,3,W,19,0,1,1,28.7,8,2,0.75,0.8333333333333334
2023-11-08,22,97,W,49,19,0,0,25.1,6,4,0.75,0.5
2023-11-08,97,22,L,19,49,1,0,14.6,1,9,0.25,0.0
2023-11-08,57,219,L,23,49,0,1,19.0,4,6,0.8,0.0
2023-11-08,219,57,W,49,23,1,0,35.9,9,1,1.0,0.75
2023-11-09,106,196,L,31,34,1,0,31.1,5,5,0.6,0.4
2023-11-09,196,106,W,34,31,0,0,24.1,3,7,0.4,0.2
2023-11-09,108,243,W,31,24,1,0,32.7,9,1,1.0,0.75
2023-11-09,243,108,L,24,31,0,0,23.2,2,8,0.25,0.1666666666666666
2023-11-10,13,74,L,14,43,1,0,13.2,1,9,0.2,0.0
2023-11-10,74,13,W,43,14,0,0,29.4,5,5,0.75,0.3333333333333333
2023-11-10,149,179,L,21,45,0,0,33.4,3,7,0.4,0.2
2023-11-10,179,149,W,45,21,1,0,40.5,8,2,1.0,0.6
2023-11-10,231,258,W,34,14,1,0,36.4,8,2,1.0,0.6
2023-11-10,258,231,L,14,34,0,0,22.9,6,4,1.0,0.0
2023-11-11,1,207,L,30,31,1,0,27.6,5,5,0.6,0.4
2023-11-11,207,1,W,31,30,0,0,33.27272727272727,8,3,0.8,0.6666666666666666
2023-11-11,2,77,L,13,27,0,0,28.5,8,2,1.0,0.6666666666666666
2023-11-11,77,2,W,27,13,1,0,22.0,4,7,0.5,0.2
2023-11-11,4,19,L,14,31,0,0,29.6,4,6,0.75,0.1666666666666666
2023-11-11,19,4,W,31,14,1,0,19.6,3,7,0.75,0.0
2023-11-11,5,98,W,49,21,0,0,33.6,9,1,0.8333333333333334,1.0
2023-11-11,98,5,L,21,49,1,0,29.1,6,4,0.5714285714285714,0.6666666666666666
2023-11-11,6,125,W,20,3,0,0,19.11111111111111,6,3,0.5,0.8
2023-11-11,125,6,L,3,20,1,0,11.1,1,9,0.25,0.0
2023-11-11,8,72,W,42,14,0,0,34.8,6,4,0.8,0.4
2023-11-11,72,8,L,14,42,1,0,27.1,6,4,0.5,0.75
2023-11-11,9,228,W,17,7,0,0,17.7,3,7,0.3333333333333333,0.25
2023-11-11,228,9,L,7,17,1,0,26.4,6,4,0.8,0.4
2023-11-11,10,41,W,34,31,0,0,31.1,7,3,0.8,0.6
2023-11-11,41,10,L,31,34,1,0,30.7,4,6,0.3333333333333333,0.5
2023-11-11,11,14,L,10,48,1,0,26.1,3,7,0.4,0.2
2023-11-11,14,11,W,48,10,0,0,29.3,6,4,0.6,0.6
2023-11-11,12,187,L,14,21,0,0,23.5,5,5,0.6,0.4
2023-11-11,187,12,W,21,14,1,0,29.9,5,5,0.6,0.4
2023-11-11,15,237,W,30,17,1,0,37.4,8,2,1.0,0.6666666666666666
2023-11-11,237,15,L,17,30,0,0,23.8,2,8,0.3333333333333333,0.1428571428571428
2023-11-11,16,90,L,13,45,1,0,21.9,5,5,0.8,0.2
2023-11-11,90,16,W,45,13,0,0,25.7,6,4,0.6,0.6
2023-11-11,18,95,L,25,59,0,0,22.9,3,7,0.1428571428571428,0.6666666666666666
2023-11-11,95,18,W,59,25,1,0,38.8,7,3,1.0,0.25
2023-11-11,20,139,W,42,14,1,0,31.2,5,5,0.8,0.2
2023-11-11,139,20,L,14,42,0,0,26.1,3,7,0.4,0.2
